"TrueMean","Bias","BiasStrength","Hyperbole","ExtermityBias","FaB","BeliefMean","BeliefVar","BeliefMeanError","BeliefVarError","BeliefMeanMSE","BeliefVarMSE"
-0.2,0.6,1.2,2,0.2,1,1.1,0.621,1.3,-0.379,1.69,0.144
-0.2,0.6,1.2,2,0.4,0,1.055,0.607,1.255,-0.393,1.574,0.155
-0.2,0.6,1.2,2,0.4,1,1.457,0.621,1.657,-0.379,2.745,0.144
-0.2,0.6,1.2,2,0.6,0,1.754,0.595,1.954,-0.405,3.818,0.164
-0.2,0.6,1.2,2,0.6,1,1.359,0.561,1.559,-0.439,2.43,0.193
-0.2,0.6,1.2,2,0.8,0,1.604,0.539,1.804,-0.461,3.254,0.213
-0.2,0.6,1.2,2,0.8,1,1.604,0.568,1.804,-0.432,3.255,0.187
-0.2,0.6,1.2,2,1,0,1.888,0.569,2.088,-0.431,4.36,0.185
-0.2,0.6,1.2,2,1,1,1.819,0.522,2.019,-0.478,4.078,0.228
-0.2,0.6,1.6,1,0,0,0.028,0.443,0.228,-0.557,0.052,0.31
-0.2,0.6,1.6,1,0,1,0.175,0.446,0.375,-0.554,0.141,0.307
-0.2,0.6,1.6,1,0.2,0,0.558,0.446,0.758,-0.554,0.575,0.307
-0.2,0.6,1.6,1,0.2,1,0.313,0.465,0.513,-0.535,0.263,0.286
-0.2,0.6,1.6,1,0.4,0,0.791,0.368,0.991,-0.632,0.983,0.399
-0.2,0.6,1.6,1,0.4,1,0.822,0.36,1.022,-0.64,1.044,0.41
-0.2,0.6,1.6,1,0.6,0,0.937,0.339,1.137,-0.661,1.292,0.436
-0.2,0.6,1.6,1,0.6,1,1.042,0.333,1.242,-0.667,1.542,0.445
-0.2,0.6,1.6,1,0.8,0,1.1,0.276,1.3,-0.724,1.689,0.524
-0.2,0.6,1.6,1,0.8,1,1.151,0.286,1.351,-0.714,1.825,0.51
-0.2,0.6,1.6,1,1,0,1.311,0.256,1.511,-0.744,2.283,0.554
-0.2,0.6,1.6,1,1,1,1.29,0.264,1.49,-0.736,2.219,0.542
-0.2,0.6,1.6,1.2,0,0,0.3,0.474,0.5,-0.526,0.25,0.277
-0.2,0.6,1.6,1.2,0,1,0.201,0.469,0.401,-0.531,0.161,0.282
-0.2,0.6,1.6,1.2,0.2,0,0.614,0.462,0.814,-0.538,0.662,0.289
-0.2,0.6,1.6,1.2,0.2,1,0.647,0.422,0.847,-0.578,0.718,0.334
-0.2,0.6,1.6,1.2,0.4,0,0.885,0.396,1.085,-0.604,1.177,0.365
-0.2,0.6,1.6,1.2,0.4,1,-0.903,0.387,-0.703,-0.613,0.495,0.375
-0.2,0.6,1.6,1.2,0.6,0,1.079,0.339,1.279,-0.661,1.636,0.437
-0.2,0.6,1.6,1.2,0.6,1,0.967,0.331,1.167,-0.669,1.361,0.447
-0.2,0.6,1.6,1.2,0.8,0,1.173,0.321,1.373,-0.679,1.886,0.461
-0.2,0.6,1.6,1.2,0.8,1,1.256,0.333,1.456,-0.667,2.119,0.444
-0.2,0.6,1.6,1.2,1,0,1.431,0.331,1.631,-0.669,2.66,0.448
-0.2,0.6,1.6,1.2,1,1,1.496,0.333,1.696,-0.667,2.875,0.445
-0.2,0.6,1.6,1.4,0,0,0.281,0.482,0.481,-0.518,0.232,0.268
-0.2,0.6,1.6,1.4,0,1,0.802,0.483,1.002,-0.517,1.003,0.267
-0.2,0.6,1.6,1.4,0.2,0,0.642,0.451,0.842,-0.549,0.71,0.301
-0.2,0.6,1.6,1.4,0.2,1,0.825,0.46,1.025,-0.54,1.051,0.291
-0.2,0.6,1.6,1.4,0.4,0,1.015,0.415,1.215,-0.585,1.476,0.342
-0.2,0.6,1.6,1.4,0.4,1,0.988,0.388,1.188,-0.612,1.412,0.375
-0.2,0.6,1.6,1.4,0.6,0,1.204,0.38,1.404,-0.62,1.97,0.385
-0.2,0.6,1.6,1.4,0.6,1,1.119,0.386,1.319,-0.614,1.738,0.377
-0.2,0.6,1.6,1.4,0.8,0,1.276,0.379,1.476,-0.621,2.178,0.386
-0.2,0.6,1.6,1.4,0.8,1,1.392,0.397,1.592,-0.603,2.535,0.363
-0.2,0.6,1.6,1.4,1,0,1.543,0.393,1.743,-0.607,3.039,0.368
-0.2,0.6,1.6,1.4,1,1,1.517,0.363,1.717,-0.637,2.947,0.406
-0.2,0.6,1.6,1.6,0,0,0.383,0.488,0.583,-0.512,0.34,0.262
-0.2,0.6,1.6,1.6,0,1,0.205,0.49,0.405,-0.51,0.164,0.26
-0.2,0.6,1.6,1.6,0.2,0,0.626,0.475,0.826,-0.525,0.682,0.276
-0.2,0.6,1.6,1.6,0.2,1,1.061,0.456,1.261,-0.544,1.59,0.296
-0.2,0.6,1.6,1.6,0.4,0,0.957,0.414,1.157,-0.586,1.338,0.343
-0.2,0.6,1.6,1.6,0.4,1,0.829,0.41,1.029,-0.59,1.059,0.348
-0.2,0.6,1.6,1.6,0.6,0,1.368,0.41,1.568,-0.59,2.458,0.348
-0.2,0.6,1.6,1.6,0.6,1,1.284,0.419,1.484,-0.581,2.203,0.338
-0.2,0.6,1.6,1.6,0.8,0,1.263,0.391,1.463,-0.609,2.14,0.37
-0.2,0.6,1.6,1.6,0.8,1,1.256,0.403,1.456,-0.597,2.12,0.357
-0.2,0.6,1.6,1.6,1,0,1.58,0.383,1.78,-0.617,3.168,0.381
-0.2,0.6,1.6,1.6,1,1,1.657,0.416,1.857,-0.584,3.449,0.341
-0.2,0.6,1.6,1.8,0,0,1.224,0.522,1.424,-0.478,2.028,0.229
-0.2,0.6,1.6,1.8,0,1,0.247,0.502,0.447,-0.498,0.2,0.248
-0.2,0.6,1.6,1.8,0.2,0,0.995,0.474,1.195,-0.526,1.428,0.276
-0.2,0.6,1.6,1.8,0.2,1,1.071,0.481,1.271,-0.519,1.615,0.269
-0.2,0.6,1.6,1.8,0.4,0,0.832,0.427,1.032,-0.573,1.064,0.328
-0.2,0.6,1.6,1.8,0.4,1,1.077,0.461,1.277,-0.539,1.631,0.291
-0.2,0.6,1.6,1.8,0.6,0,1.322,0.429,1.522,-0.571,2.317,0.326
-0.2,0.6,1.6,1.8,0.6,1,1.318,0.429,1.518,-0.571,2.306,0.326
-0.2,0.6,1.6,1.8,0.8,0,1.434,0.43,1.634,-0.57,2.671,0.325
-0.2,0.6,1.6,1.8,0.8,1,1.298,0.4,1.498,-0.6,2.243,0.36
-0.2,0.6,1.6,1.8,1,0,1.637,0.408,1.837,-0.592,3.376,0.35
-0.2,0.6,1.6,1.8,1,1,1.615,0.425,1.815,-0.575,3.293,0.33
-0.2,0.6,1.6,2,0,0,0.464,0.478,0.664,-0.522,0.441,0.273
-0.2,0.6,1.6,2,0,1,0.246,0.495,0.446,-0.505,0.199,0.255
-0.2,0.6,1.6,2,0.2,0,0.163,0.563,0.363,-0.437,0.132,0.191
-0.2,0.6,1.6,2,0.2,1,0.381,0.494,0.581,-0.506,0.338,0.256
-0.2,0.6,1.6,2,0.4,0,1.198,0.455,1.398,-0.545,1.953,0.297
-0.2,0.6,1.6,2,0.4,1,1.104,0.42,1.304,-0.58,1.7,0.337
-0.2,0.6,1.6,2,0.6,0,1.38,0.471,1.58,-0.529,2.496,0.279
-0.2,0.6,1.6,2,0.6,1,-1.17,0.424,-0.97,-0.576,0.941,0.332
-0.2,0.6,1.6,2,0.8,0,1.55,0.468,1.75,-0.532,3.063,0.283
-0.2,0.6,1.6,2,0.8,1,1.349,0.434,1.549,-0.566,2.401,0.321
-0.2,0.6,1.6,2,1,0,1.747,0.452,1.947,-0.548,3.791,0.3
-0.2,0.6,1.6,2,1,1,1.367,0.415,1.567,-0.585,2.456,0.343
-0.2,0.6,2,1,0,0,0.168,0.385,0.368,-0.615,0.136,0.378
-0.2,0.6,2,1,0,1,0.32,0.339,0.52,-0.661,0.271,0.437
-0.2,0.6,2,1,0.2,0,0.54,0.339,0.74,-0.661,0.548,0.437
-0.2,0.6,2,1,0.2,1,0.62,0.311,0.82,-0.689,0.672,0.474
-0.2,0.6,2,1,0.4,0,0.686,0.285,0.886,-0.715,0.784,0.511
-0.2,0.6,2,1,0.4,1,0.843,0.287,1.043,-0.713,1.088,0.508
-0.2,0.6,2,1,0.6,0,0.931,0.256,1.131,-0.744,1.278,0.553
-0.2,0.6,2,1,0.6,1,0.943,0.257,1.143,-0.743,1.306,0.552
-0.2,0.6,2,1,0.8,0,1.083,0.252,1.283,-0.748,1.647,0.56
-0.2,0.6,2,1,0.8,1,1.073,0.251,1.273,-0.749,1.622,0.561
-0.2,0.6,2,1,1,0,1.245,0.236,1.445,-0.764,2.088,0.583
-0.2,0.6,2,1,1,1,1.249,0.233,1.449,-0.767,2.099,0.589
-0.2,0.6,2,1.2,0,0,0.109,0.388,0.309,-0.612,0.096,0.374
-0.2,0.6,2,1.2,0,1,0.821,0.382,1.021,-0.618,1.042,0.381
-0.2,0.6,2,1.2,0.2,0,0.601,0.357,0.801,-0.643,0.641,0.414
-0.2,0.6,2,1.2,0.2,1,0.689,0.329,0.889,-0.671,0.79,0.45
-0.2,0.6,2,1.2,0.4,0,0.906,0.338,1.106,-0.662,1.224,0.438
-0.2,0.6,2,1.2,0.4,1,0.881,0.316,1.081,-0.684,1.168,0.468
-0.2,0.6,2,1.2,0.6,0,1.012,0.293,1.212,-0.707,1.468,0.499
-0.2,0.6,2,1.2,0.6,1,1.127,0.3,1.327,-0.7,1.761,0.491
-0.2,0.6,2,1.2,0.8,0,1.16,0.281,1.36,-0.719,1.85,0.517
-0.2,0.6,2,1.2,0.8,1,1.155,0.294,1.355,-0.706,1.836,0.498
-0.2,0.6,2,1.2,1,0,1.33,0.289,1.53,-0.711,2.341,0.506
-0.2,0.6,2,1.2,1,1,1.347,0.268,1.547,-0.732,2.394,0.536
-0.2,0.6,2,1.4,0,0,0.819,0.384,1.019,-0.616,1.038,0.379
-0.2,0.6,2,1.4,0,1,0.45,0.382,0.65,-0.618,0.422,0.382
-0.2,0.6,2,1.4,0.2,0,0.677,0.358,0.877,-0.642,0.769,0.413
-0.2,0.6,2,1.4,0.2,1,0.594,0.35,0.794,-0.65,0.631,0.422
-0.2,0.6,2,1.4,0.4,0,0.874,0.312,1.074,-0.688,1.153,0.473
-0.2,0.6,2,1.4,0.4,1,0.976,0.339,1.176,-0.661,1.384,0.436
-0.2,0.6,2,1.4,0.6,0,1.161,0.325,1.361,-0.675,1.853,0.456
-0.2,0.6,2,1.4,0.6,1,1.085,0.315,1.285,-0.685,1.651,0.469
-0.2,0.6,2,1.4,0.8,0,1.273,0.326,1.473,-0.674,2.169,0.454
-0.2,0.6,2,1.4,0.8,1,1.276,0.321,1.476,-0.679,2.178,0.461
-0.2,0.6,2,1.4,1,0,1.444,0.316,1.644,-0.684,2.702,0.468
-0.2,0.6,2,1.4,1,1,1.363,0.306,1.563,-0.694,2.442,0.481
-0.2,0.6,2,1.6,0,0,0.638,0.41,0.838,-0.59,0.702,0.348
-0.2,0.6,2,1.6,0,1,0.704,0.394,0.904,-0.606,0.816,0.367
-0.2,0.6,2,1.6,0.2,0,0.669,0.358,0.869,-0.642,0.755,0.412
-0.2,0.6,2,1.6,0.2,1,0.631,0.365,0.831,-0.635,0.691,0.403
-0.2,0.6,2,1.6,0.4,0,0.941,0.356,1.141,-0.644,1.301,0.415
-0.2,0.6,2,1.6,0.4,1,0.908,0.328,1.108,-0.672,1.229,0.451
-0.2,0.6,2,1.6,0.6,0,1.058,0.333,1.258,-0.667,1.582,0.445
-0.2,0.6,2,1.6,0.6,1,1.087,0.343,1.287,-0.657,1.657,0.432
-0.2,0.6,2,1.6,0.8,0,1.325,0.331,1.525,-0.669,2.325,0.447
-0.2,0.6,2,1.6,0.8,1,1.218,0.35,1.418,-0.65,2.011,0.423
-0.2,0.6,2,1.6,1,0,1.4,0.337,1.6,-0.663,2.56,0.44
-0.2,0.6,2,1.6,1,1,1.471,0.346,1.671,-0.654,2.792,0.428
-0.2,0.6,2,1.8,0,0,0.471,0.4,0.671,-0.6,0.451,0.36
-0.2,0.6,2,1.8,0,1,0.798,0.39,0.998,-0.61,0.996,0.372
-0.2,0.6,2,1.8,0.2,0,0.539,0.401,0.739,-0.599,0.546,0.359
-0.2,0.6,2,1.8,0.2,1,0.581,0.364,0.781,-0.636,0.61,0.405
-0.2,0.6,2,1.8,0.4,0,0.934,0.353,1.134,-0.647,1.285,0.419
-0.2,0.6,2,1.8,0.4,1,1.001,0.366,1.201,-0.634,1.442,0.401
-0.2,0.6,2,1.8,0.6,0,1.203,0.35,1.403,-0.65,1.968,0.423
-0.2,0.6,2,1.8,0.6,1,1.048,0.353,1.248,-0.647,1.557,0.418
-0.2,0.6,2,1.8,0.8,0,1.261,0.338,1.461,-0.662,2.135,0.439
-0.2,0.6,2,1.8,0.8,1,1.202,0.33,1.402,-0.67,1.966,0.448
-0.2,0.6,2,1.8,1,0,1.449,0.341,1.649,-0.659,2.721,0.435
-0.2,0.6,2,1.8,1,1,1.477,0.34,1.677,-0.66,2.812,0.435
-0.2,0.6,2,2,0,0,0.857,0.384,1.057,-0.616,1.117,0.379
-0.2,0.6,2,2,0,1,0.419,0.412,0.619,-0.588,0.383,0.345
-0.2,0.6,2,2,0.2,0,1.167,0.374,1.367,-0.626,1.868,0.392
-0.2,0.6,2,2,0.2,1,1.066,0.386,1.266,-0.614,1.602,0.378
-0.2,0.6,2,2,0.4,0,0.9,0.346,1.1,-0.654,1.21,0.428
-0.2,0.6,2,2,0.4,1,1.417,0.397,1.617,-0.603,2.614,0.363
-0.2,0.6,2,2,0.6,0,1.096,0.358,1.296,-0.642,1.68,0.412
-0.2,0.6,2,2,0.6,1,1.051,0.327,1.251,-0.673,1.564,0.452
-0.2,0.6,2,2,0.8,0,1.238,0.334,1.438,-0.666,2.069,0.443
-0.2,0.6,2,2,0.8,1,1.29,0.347,1.49,-0.653,2.219,0.426
-0.2,0.6,2,2,1,0,1.486,0.351,1.686,-0.649,2.842,0.422
-0.2,0.6,2,2,1,1,1.526,0.369,1.726,-0.631,2.978,0.398
-0.2,1,0,1,0,0,-0.212,0.968,-0.012,-0.032,0,0.001
-0.2,1,0,1,0,1,-0.06,1.014,0.14,0.014,0.02,0
-0.2,1,0,1,0.2,0,-0.21,1.08,-0.01,0.08,0,0.006
-0.2,1,0,1,0.2,1,-0.108,1.093,0.092,0.093,0.008,0.009
-0.2,1,0,1,0.4,0,-0.278,1.202,-0.078,0.202,0.006,0.041
-0.2,1,0,1,0.4,1,-0.061,1.188,0.139,0.188,0.019,0.035
-0.2,1,0,1,0.6,0,-0.288,1.268,-0.088,0.268,0.008,0.072
-0.2,1,0,1,0.6,1,-0.033,1.311,0.167,0.311,0.028,0.097
-0.2,1,0,1,0.8,0,-0.355,1.429,-0.155,0.429,0.024,0.184
-0.2,1,0,1,0.8,1,-0.095,1.414,0.105,0.414,0.011,0.171
-0.2,1,0,1,1,0,-0.503,1.48,-0.303,0.48,0.092,0.23
-0.2,1,0,1,1,1,0.002,1.578,0.202,0.578,0.041,0.335
-0.2,1,0,1.2,0,0,-0.279,1.403,-0.079,0.403,0.006,0.162
-0.2,1,0,1.2,0,1,-0.013,1.425,0.187,0.425,0.035,0.181
-0.2,1,0,1.2,0.2,0,-0.197,1.52,0.003,0.52,0,0.27
-0.2,1,0,1.2,0.2,1,-0.127,1.494,0.073,0.494,0.005,0.244
-0.2,1,0,1.2,0.4,0,-0.232,1.618,-0.032,0.618,0.001,0.382
-0.2,1,0,1.2,0.4,1,-0.087,1.599,0.113,0.599,0.013,0.359
-0.2,1,0,1.2,0.6,0,-0.288,1.705,-0.088,0.705,0.008,0.497
-0.2,1,0,1.2,0.6,1,-0.052,1.748,0.148,0.748,0.022,0.559
-0.2,1,0,1.2,0.8,0,-0.385,1.905,-0.185,0.905,0.034,0.819
-0.2,1,0,1.2,0.8,1,-0.075,1.861,0.125,0.861,0.016,0.741
-0.2,1,0,1.2,1,0,-0.416,1.927,-0.216,0.927,0.047,0.859
-0.2,1,0,1.2,1,1,-0.117,1.917,0.083,0.917,0.007,0.841
-0.2,1,0,1.4,0,0,-0.309,1.98,-0.109,0.98,0.012,0.96
-0.2,1,0,1.4,0,1,-0.177,2.03,0.023,1.03,0.001,1.061
-0.2,1,0,1.4,0.2,0,-0.331,1.989,-0.131,0.989,0.017,0.978
-0.2,1,0,1.4,0.2,1,-0.103,2.084,0.097,1.084,0.009,1.175
-0.2,1,0,1.4,0.4,0,-0.396,2.155,-0.196,1.155,0.039,1.333
-0.2,1,0,1.4,0.4,1,0.013,2.228,0.213,1.228,0.045,1.507
-0.2,1,0,1.4,0.6,0,-0.349,2.301,-0.149,1.301,0.022,1.693
-0.2,1,0,1.4,0.6,1,-0.066,2.215,0.134,1.215,0.018,1.475
-0.2,1,0,1.4,0.8,0,-0.32,2.322,-0.12,1.322,0.014,1.749
-0.2,1,0,1.4,0.8,1,-0.139,2.382,0.061,1.382,0.004,1.91
-0.2,1,0,1.4,1,0,-0.408,2.421,-0.208,1.421,0.043,2.018
-0.2,1,0,1.4,1,1,-0.034,2.462,0.166,1.462,0.028,2.138
-0.2,1,0,1.6,0,0,-0.245,2.585,-0.045,1.585,0.002,2.511
-0.2,1,0,1.6,0,1,-0.067,2.622,0.133,1.622,0.018,2.631
-0.2,1,0,1.6,0.2,0,-0.301,2.63,-0.101,1.63,0.01,2.656
-0.2,1,0,1.6,0.2,1,-0.211,2.655,-0.011,1.655,0,2.74
-0.2,1,0,1.6,0.4,0,-0.395,2.687,-0.195,1.687,0.038,2.846
-0.2,1,0,1.6,0.4,1,-0.249,2.717,-0.049,1.717,0.002,2.947
-0.2,1,0,1.6,0.6,0,-0.432,2.923,-0.232,1.923,0.054,3.698
-0.2,1,0,1.6,0.6,1,-0.241,2.871,-0.041,1.871,0.002,3.501
-0.2,1,0,1.6,0.8,0,-0.434,2.905,-0.234,1.905,0.055,3.628
-0.2,1,0,1.6,0.8,1,-0.134,2.962,0.066,1.962,0.004,3.849
-0.2,1,0,1.6,1,0,-0.473,2.974,-0.273,1.974,0.075,3.895
-0.2,1,0,1.6,1,1,-0.209,3.033,-0.009,2.033,0,4.134
-0.2,1,0,1.8,0,0,-0.272,3.063,-0.072,2.063,0.005,4.257
-0.2,1,0,1.8,0,1,-0.096,3.318,0.104,2.318,0.011,5.373
-0.2,1,0,1.8,0.2,0,-0.338,3.368,-0.138,2.368,0.019,5.607
-0.2,1,0,1.8,0.2,1,-0.105,3.179,0.095,2.179,0.009,4.749
-0.2,1,0,1.8,0.4,0,-0.494,3.466,-0.294,2.466,0.086,6.083
-0.2,1,0,1.8,0.4,1,-0.209,3.484,-0.009,2.484,0,6.168
-0.2,1,0,1.8,0.6,0,-0.48,3.533,-0.28,2.533,0.079,6.416
-0.2,1,0,1.8,0.6,1,-0.023,3.533,0.177,2.533,0.031,6.415
-0.2,1,0,1.8,0.8,0,-0.32,3.639,-0.12,2.639,0.014,6.966
-0.2,1,0,1.8,0.8,1,-0.102,3.568,0.098,2.568,0.01,6.592
-0.2,1,0,1.8,1,0,-0.54,3.572,-0.34,2.572,0.115,6.617
-0.2,1,0,1.8,1,1,-0.062,3.652,0.138,2.652,0.019,7.034
-0.2,1,0,2,0,0,-0.533,3.867,-0.333,2.867,0.111,8.22
-0.2,1,0,2,0,1,-0.045,3.913,0.155,2.913,0.024,8.484
-0.2,1,0,2,0.2,0,-0.469,3.939,-0.269,2.939,0.072,8.635
-0.2,1,0,2,0.2,1,-0.287,3.904,-0.087,2.904,0.008,8.434
-0.2,1,0,2,0.4,0,-0.614,4.039,-0.414,3.039,0.171,9.238
-0.2,1,0,2,0.4,1,-0.263,4.052,-0.063,3.052,0.004,9.315
-0.2,1,0,2,0.6,0,-0.322,4.246,-0.122,3.246,0.015,10.536
-0.2,1,0,2,0.6,1,-0.304,3.985,-0.104,2.985,0.011,8.912
-0.2,1,0,2,0.8,0,-0.453,4.286,-0.253,3.286,0.064,10.798
-0.2,1,0,2,0.8,1,-0.141,4.045,0.059,3.045,0.003,9.269
-0.2,1,0,2,1,0,-0.172,4.283,0.028,3.283,0.001,10.776
-0.2,1,0,2,1,1,-0.131,4.171,0.069,3.171,0.005,10.054
-0.2,1,0.4,1,0,0,-0.208,0.868,-0.008,-0.132,0,0.017
-0.2,1,0.4,1,0,1,-0.074,0.86,0.126,-0.14,0.016,0.02
-0.2,1,0.4,1,0.2,0,-0.232,0.95,-0.032,-0.05,0.001,0.002
-0.2,1,0.4,1,0.2,1,-0.057,0.962,0.143,-0.038,0.02,0.001
-0.2,1,0.4,1,0.4,0,-0.279,1.062,-0.079,0.062,0.006,0.004
-0.2,1,0.4,1,0.4,1,0.07,1.04,0.27,0.04,0.073,0.002
-0.2,1,0.4,1,0.6,0,-0.449,1.164,-0.249,0.164,0.062,0.027
-0.2,1,0.4,1,0.6,1,-0.021,1.171,0.179,0.171,0.032,0.029
-0.2,1,0.4,1,0.8,0,-0.616,1.241,-0.416,0.241,0.173,0.058
-0.2,1,0.4,1,0.8,1,-0.075,1.333,0.125,0.333,0.016,0.111
-0.2,1,0.4,1,1,0,-0.779,1.254,-0.579,0.254,0.336,0.065
-0.2,1,0.4,1,1,1,0.087,1.406,0.287,0.406,0.083,0.165
-0.2,1,0.4,1.2,0,0,-0.13,1.087,0.07,0.087,0.005,0.008
-0.2,1,0.4,1.2,0,1,-0.128,1.117,0.072,0.117,0.005,0.014
-0.2,1,0.4,1.2,0.2,0,-0.385,1.175,-0.185,0.175,0.034,0.03
-0.2,1,0.4,1.2,0.2,1,-0.156,1.181,0.044,0.181,0.002,0.033
-0.2,1,0.4,1.2,0.4,0,0.092,1.358,0.292,0.358,0.085,0.128
-0.2,1,0.4,1.2,0.4,1,0.18,1.293,0.38,0.293,0.144,0.086
-0.2,1,0.4,1.2,0.6,0,-0.291,1.434,-0.091,0.434,0.008,0.188
-0.2,1,0.4,1.2,0.6,1,-0.257,1.426,-0.057,0.426,0.003,0.182
-0.2,1,0.4,1.2,0.8,0,-0.334,1.511,-0.134,0.511,0.018,0.262
-0.2,1,0.4,1.2,0.8,1,0.084,1.574,0.284,0.574,0.081,0.329
-0.2,1,0.4,1.2,1,0,-0.637,1.528,-0.437,0.528,0.191,0.279
-0.2,1,0.4,1.2,1,1,-0.615,1.62,-0.415,0.62,0.172,0.385
-0.2,1,0.4,1.4,0,0,-0.106,1.345,0.094,0.345,0.009,0.119
-0.2,1,0.4,1.4,0,1,-0.019,1.344,0.181,0.344,0.033,0.118
-0.2,1,0.4,1.4,0.2,0,-0.285,1.44,-0.085,0.44,0.007,0.193
-0.2,1,0.4,1.4,0.2,1,-0.091,1.365,0.109,0.365,0.012,0.133
-0.2,1,0.4,1.4,0.4,0,-0.088,1.517,0.112,0.517,0.013,0.268
-0.2,1,0.4,1.4,0.4,1,-0.028,1.516,0.172,0.516,0.03,0.266
-0.2,1,0.4,1.4,0.6,0,-0.624,1.614,-0.424,0.614,0.18,0.377
-0.2,1,0.4,1.4,0.6,1,0.255,1.685,0.455,0.685,0.207,0.469
-0.2,1,0.4,1.4,0.8,0,-0.911,1.603,-0.711,0.603,0.506,0.364
-0.2,1,0.4,1.4,0.8,1,0.532,1.726,0.732,0.726,0.536,0.527
-0.2,1,0.4,1.4,1,0,-0.875,1.692,-0.675,0.692,0.455,0.479
-0.2,1,0.4,1.4,1,1,-0.237,1.902,-0.037,0.902,0.001,0.813
-0.2,1,0.4,1.6,0,0,-0.535,1.435,-0.335,0.435,0.112,0.19
-0.2,1,0.4,1.6,0,1,-0.044,1.559,0.156,0.559,0.024,0.313
-0.2,1,0.4,1.6,0.2,0,-0.04,1.605,0.16,0.605,0.026,0.367
-0.2,1,0.4,1.6,0.2,1,0.609,1.53,0.809,0.53,0.654,0.281
-0.2,1,0.4,1.6,0.4,0,0.113,1.72,0.313,0.72,0.098,0.518
-0.2,1,0.4,1.6,0.4,1,-0.781,1.702,-0.581,0.702,0.338,0.492
-0.2,1,0.4,1.6,0.6,0,-1.114,1.708,-0.914,0.708,0.836,0.502
-0.2,1,0.4,1.6,0.6,1,-0.813,1.837,-0.613,0.837,0.376,0.7
-0.2,1,0.4,1.6,0.8,0,0.809,1.888,1.009,0.888,1.018,0.789
-0.2,1,0.4,1.6,0.8,1,1.402,1.678,1.602,0.678,2.565,0.46
-0.2,1,0.4,1.6,1,0,0.749,2.026,0.949,1.026,0.901,1.053
-0.2,1,0.4,1.6,1,1,-1.225,1.793,-1.025,0.793,1.051,0.628
-0.2,1,0.4,1.8,0,0,0.004,1.709,0.204,0.709,0.042,0.503
-0.2,1,0.4,1.8,0,1,-0.057,1.734,0.143,0.734,0.02,0.538
-0.2,1,0.4,1.8,0.2,0,-0.551,1.768,-0.351,0.768,0.123,0.59
-0.2,1,0.4,1.8,0.2,1,0.112,1.782,0.312,0.782,0.098,0.611
-0.2,1,0.4,1.8,0.4,0,1.042,1.819,1.242,0.819,1.543,0.671
-0.2,1,0.4,1.8,0.4,1,0.175,1.83,0.375,0.83,0.141,0.689
-0.2,1,0.4,1.8,0.6,0,1.506,1.792,1.706,0.792,2.91,0.628
-0.2,1,0.4,1.8,0.6,1,-0.652,1.951,-0.452,0.951,0.204,0.905
-0.2,1,0.4,1.8,0.8,0,-1.707,1.803,-1.507,0.803,2.272,0.645
-0.2,1,0.4,1.8,0.8,1,1.935,1.667,2.135,0.667,4.557,0.444
-0.2,1,0.4,1.8,1,0,1.003,1.961,1.203,0.961,1.448,0.923
-0.2,1,0.4,1.8,1,1,1.426,1.831,1.626,0.831,2.645,0.69
-0.2,1,0.4,2,0,0,0.065,1.792,0.265,0.792,0.07,0.628
-0.2,1,0.4,2,0,1,0.75,1.691,0.95,0.691,0.903,0.478
-0.2,1,0.4,2,0.2,0,0.296,1.889,0.496,0.889,0.246,0.79
-0.2,1,0.4,2,0.2,1,0.857,1.89,1.057,0.89,1.118,0.792
-0.2,1,0.4,2,0.4,0,0.013,2.008,0.213,1.008,0.045,1.017
-0.2,1,0.4,2,0.4,1,1.451,1.775,1.651,0.775,2.725,0.6
-0.2,1,0.4,2,0.6,0,1.001,2.014,1.201,1.014,1.443,1.028
-0.2,1,0.4,2,0.6,1,0.987,1.937,1.187,0.937,1.409,0.878
-0.2,1,0.4,2,0.8,0,2.447,1.791,2.647,0.791,7.008,0.625
-0.2,1,0.4,2,0.8,1,2.455,1.729,2.655,0.729,7.051,0.531
-0.2,1,0.4,2,1,0,2.547,1.72,2.747,0.72,7.543,0.519
-0.2,1,0.4,2,1,1,-1.99,1.723,-1.79,0.723,3.204,0.522
-0.2,1,0.8,1,0,0,-0.15,0.674,0.05,-0.326,0.002,0.106
-0.2,1,0.8,1,0,1,0.096,0.688,0.296,-0.312,0.087,0.097
-0.2,1,0.8,1,0.2,0,0.044,0.784,0.244,-0.216,0.06,0.047
-0.2,1,0.8,1,0.2,1,-0.149,0.795,0.051,-0.205,0.003,0.042
-0.2,1,0.8,1,0.4,0,0.247,0.924,0.447,-0.076,0.2,0.006
-0.2,1,0.8,1,0.4,1,0.339,0.851,0.539,-0.149,0.291,0.022
-0.2,1,0.8,1,0.6,0,0.655,0.847,0.855,-0.153,0.731,0.023
-0.2,1,0.8,1,0.6,1,0.68,0.822,0.88,-0.178,0.775,0.032
-0.2,1,0.8,1,0.8,0,0.682,0.972,0.882,-0.028,0.778,0.001
-0.2,1,0.8,1,0.8,1,0.787,0.801,0.987,-0.199,0.974,0.04
-0.2,1,0.8,1,1,0,0.814,1.019,1.014,0.019,1.029,0
-0.2,1,0.8,1,1,1,1.245,0.611,1.445,-0.389,2.088,0.152
-0.2,1,0.8,1.2,0,0,-0.319,0.779,-0.119,-0.221,0.014,0.049
